date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:50:04	194710/194710	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Jan%202024%2019:49:55%20GMT	https://cleversoft.qodeinteractive.com/it-services-home/	C:/My%20Web%20Sites/obed/cleversoft.qodeinteractive.com/it-services-home/index.html	(from )
19:50:05	135/135	---MCZ	200	added ('OK')	text/plain	date:Tue,%2016%20Jan%202024%2019:49:56%20GMT	https://cleversoft.qodeinteractive.com/robots.txt		(from )
19:50:08	9130/9130	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202020%2011:55:01%20GMT	https://cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/dripicons/assets/css/dripicons.min.css?ver=6.0.6	C:/My%20Web%20Sites/obed/cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/dripicons/assets/css/dripicons.minfc7a.css	(from https://cleversoft.qodeinteractive.com/it-services-home/)
19:50:08	22518/22518	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202020%2011:55:01%20GMT	https://cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/elegant-icons/assets/css/elegant-icons.min.css?ver=6.0.6	C:/My%20Web%20Sites/obed/cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/elegant-icons/assets/css/elegant-icons.minfc7a.css	(from https://cleversoft.qodeinteractive.com/it-services-home/)
19:50:11	45219/45219	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202020%2011:55:01%20GMT	https://cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/ionicons/assets/css/ionicons.min.css?ver=6.0.6	C:/My%20Web%20Sites/obed/cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/ionicons/assets/css/ionicons.minfc7a.css	(from https://cleversoft.qodeinteractive.com/it-services-home/)
19:50:14	7231/7231	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202020%2011:55:01%20GMT	https://cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/linear-icons/assets/css/linear-icons.min.css?ver=6.0.6	C:/My%20Web%20Sites/obed/cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/linear-icons/assets/css/linear-icons.minfc7a.css	(from https://cleversoft.qodeinteractive.com/it-services-home/)
19:50:14	42983/42983	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202020%2011:55:01%20GMT	https://cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/linea-icons/assets/css/linea-icons.min.css?ver=6.0.6	C:/My%20Web%20Sites/obed/cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/linea-icons/assets/css/linea-icons.minfc7a.css	(from https://cleversoft.qodeinteractive.com/it-services-home/)
19:50:16	58578/58578	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202020%2011:55:01%20GMT	https://cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/font-awesome/assets/css/all.min.css?ver=6.0.6	C:/My%20Web%20Sites/obed/cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/font-awesome/assets/css/all.minfc7a.css	(from https://cleversoft.qodeinteractive.com/it-services-home/)
19:50:19	10996/10996	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Jul%202020%2011:55:01%20GMT	https://cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/simple-line-icons/assets/css/simple-line-icons.min.css?ver=6.0.6	C:/My%20Web%20Sites/obed/cleversoft.qodeinteractive.com/wp-content/plugins/cleversoft-core/inc/icons/simple-line-icons/assets/css/simple-line-icons.minfc7a.css	(from https://cleversoft.qodeinteractive.com/it-services-home/)
19:50:21	88932/88932	---MCZ	200	added ('OK')	text/css	date:Tue,%2012%20Jul%202022%2023:19:37%20GMT	https://cleversoft.qodeinteractive.com/wp-includes/css/dist/block-library/style.min.css?ver=6.0.6	C:/My%20Web%20Sites/obed/cleversoft.qodeinteractive.com/wp-includes/css/dist/block-library/style.minfc7a.css	(from https://cleversoft.qodeinteractive.com/it-services-home/)
